benchmark,profile,candidate_name,family,valid,duplicate,admitted,not_admitted,scored,skip_reason,proxy_cost,approx_delta,is_selected,scored_pool_selectable,selected_via_fallback,placement_hash,source_stage,generated,region_id,region_signature,moved_macro_ids,move_type,legalization_status,legalization_failure_reason,pre_legalization_approx_delta,post_legalization_approx_delta,legalization_displacement_max,legalization_displacement_mean,m4c_rank_score,m4c_rank_bucket,m4c_rank_reason,family_rank,family_normalized_approx_delta,m4d_rank_score,m4d_family_normalized_approx_delta,m4d_cross_family_rank,m4d_rank_reason
ibm01,m4d-default,original_refinement_combo2_m54_m243,original_refinement,True,False,True,False,True,scored,1.1724739074707031,-60.56922149658203,False,True,False,32e04112,2,True,,,"[243, 54]",,,,,,,,,,,,,0.013422818791946308,0.0057636770417887435,6,family=original_refinement rank=3/150 percentile=0.013423
ibm01,m4d-default,original_neighborhood_m243_toward_centroid,original_neighborhood,True,False,True,False,True,scored,1.172485589981079,-56.480655670166016,False,True,False,96f3e292,1,True,,,,toward_centroid,,,,,,,,,,,,0.0,0.0,2,family=original_neighborhood rank=1/78 percentile=0.000000
ibm01,m4d-default,original_legalized,original,True,True,True,False,False,duplicate,1.0384976863861084,,False,False,False,168bb848,1,True,,,,,,,,,,,,,,,,,,,family=original approx_null=True excluded
ibm01,m4d-default,m3a_p0_0_166_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p0_0_166_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p0_0_166_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p10_27_136_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p10_27_136_below,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,c4d1fefa,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p10_27_136_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p10_27_136_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p10_27_136_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p10_27_136_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p11_29_154_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p11_29_154_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p11_29_154_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p11_29_154_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p11_29_154_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p11_29_154_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p12_31_157_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p12_31_157_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p12_31_157_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p12_31_157_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p12_31_157_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p12_31_157_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p13_33_39_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p13_33_39_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p13_33_39_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p13_33_39_left,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,04af0019,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p13_33_39_right,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,9b66683e,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p13_33_39_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p14_33_235_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p14_33_235_below,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,708e444e,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p14_33_235_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p14_33_235_left,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,dcd0a4ef,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p14_33_235_right,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,867018c8,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p14_33_235_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,5a16fa19,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p15_35_116_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p15_35_116_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p15_35_116_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p15_35_116_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p15_35_116_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p15_35_116_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p16_38_77_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p16_38_77_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p16_38_77_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p16_38_77_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p16_38_77_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p16_38_77_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p17_38_184_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p17_38_184_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p17_38_184_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p17_38_184_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p17_38_184_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p17_38_184_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p18_48_153_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p18_48_153_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p18_48_153_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p18_48_153_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p18_48_153_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p18_48_153_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p19_54_205_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p19_54_205_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p19_54_205_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p19_54_205_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p19_54_205_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p19_54_205_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p1_0_211_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p1_0_211_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p1_0_211_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p1_0_211_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p1_0_211_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p1_0_211_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p20_60_64_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p20_60_64_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p20_60_64_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p20_60_64_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p20_60_64_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p20_60_64_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p21_70_104_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p21_70_104_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p21_70_104_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p21_70_104_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p21_70_104_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p21_70_104_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p22_71_124_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p22_71_124_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p22_71_124_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p22_71_124_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p22_71_124_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p22_71_124_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p23_73_121_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p23_73_121_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p23_73_121_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p23_73_121_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p23_73_121_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p23_73_121_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p24_78_112_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p24_78_112_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p24_78_112_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p24_78_112_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p24_78_112_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm01,m4d-default,m3a_p24_78_112_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
